R2,RMSE,MAE,Pearson_r,Spearman_rho,Phenotype,Model,Fold
0.14665004752031163,0.36112030273927465,0.2606299230627448,0.43004907753299637,0.5143707412705535,Phenotype_MaizeStem,RandomForest,5
0.003030863532659245,0.7003460376381027,0.4578761352617663,0.2569438799742414,0.2454951265154914,Phenotype_MaizeStem,RandomForest,6
-0.41749831171831,0.6653504556588166,0.578268758030111,0.19196055798960224,0.2454951265154914,Phenotype_MaizeStem,RandomForest,7
0.37488794260566916,0.5869731305954818,0.48292637024961277,0.6458957788059884,0.6819309069874762,Phenotype_MaizeStem,RandomForest,8
-0.17757970090533104,0.2727518975272112,0.2375123511684624,0.5302857696571779,0.4123930494211612,Phenotype_MaizeStem,RandomForest,9
0.12996044583832533,1.0756615849961209,0.6593000336788707,0.7336462043672813,0.7637626158259734,Phenotype_MaizeStem,RandomForest,10
-1.4482092699679372,0.7929147127468232,0.42202409450866996,0.07582986758525362,0.4107919181288746,Phenotype_MaizeStem,GBR,1
-0.08513963372049727,0.714273897382392,0.4189453332906551,0.6172925228423398,0.7984899541613231,Phenotype_MaizeStem,GBR,2
-0.5979472799733017,0.7031645599454615,0.4522922592676745,-0.029102398575996575,0.13693063937629152,Phenotype_MaizeStem,GBR,3
-1.7702402059185727,1.016866287048576,0.7529623707556774,-0.36029923813563924,-0.4052617961525573,Phenotype_MaizeStem,GBR,4
-0.3555913385765148,0.4551480790600898,0.3273576859793245,-0.11799164043310661,-0.015586992159713743,Phenotype_MaizeStem,GBR,5
-0.4163087642824346,0.8347391643427725,0.5093487378561548,-0.13212186205830947,-0.054882129994845166,Phenotype_MaizeStem,GBR,6
-0.3425173091458926,0.64751395165737,0.4423784541109629,0.48511774563729015,0.3818813079129867,Phenotype_MaizeStem,GBR,7
0.3917612044626769,0.5789970382394709,0.4426460429751726,0.629748262508407,0.4637130167514838,Phenotype_MaizeStem,GBR,8
0.15098123090580917,0.2315961155493017,0.14257914203288263,0.4051942349500941,0.4123930494211612,Phenotype_MaizeStem,GBR,9
0.2774805641894794,0.9802366300796113,0.5617981102423664,0.7103326510129391,0.7637626158259734,Phenotype_MaizeStem,GBR,10
0.8896977163045872,0.1683040083998209,0.10037625490445261,0.9930811681095646,0.5500190982169267,Phenotype_MaizeStem,MLP,1
0.4678780747782484,0.5001814063348082,0.34294261385020747,0.9638218116976184,0.9166984970282114,Phenotype_MaizeStem,MLP,2
0.7958862668940454,0.2513112112177211,0.13842335922643784,0.9816705013876675,0.5477225575051661,Phenotype_MaizeStem,MLP,3
-0.28935006361907334,0.6937301314274139,0.444389782972586,0.15546244105311638,0.29615285103456107,Phenotype_MaizeStem,MLP,4
0.5014062493648523,0.27603346487314717,0.1533796885724466,0.9006664342678924,0.7826237921249264,Phenotype_MaizeStem,MLP,5
0.29893987173585,0.5872857361140975,0.3463593684098206,0.9320940870619672,0.7409087549304098,Phenotype_MaizeStem,MLP,6
0.6239331073350225,0.34270602076349543,0.2589820424476863,0.8721023726582542,0.7092081432669752,Phenotype_MaizeStem,MLP,7
0.2271373056889857,0.6526651984227487,0.28347577130730395,0.552716800025338,0.7957908849252548,Phenotype_MaizeStem,MLP,8
0.35833354138659,0.20133871590655927,0.13990938132543107,0.6606610077733354,0.5773502691896258,Phenotype_MaizeStem,MLP,9
0.43947038141784855,0.863386876930212,0.5344105176722193,0.8398220969118071,0.7910398521054723,Phenotype_MaizeStem,MLP,10
-0.05878902070609371,0.5214430962996356,0.4103762909641748,-0.05418523061531681,-0.13693063937629152,Phenotype_MaizeStem,PNNGS,1
0.5100111216622155,0.47997108819672124,0.3275467738621518,0.9040404164148651,0.8541985556144386,Phenotype_MaizeStem,PNNGS,2
0.2814870930510326,0.47151231199566596,0.26514779771785085,0.8720867674567772,0.5477225575051661,Phenotype_MaizeStem,PNNGS,3
-0.009013545034668446,0.6136964812024416,0.42750741311232515,0.5690992709935823,0.43643578047198484,Phenotype_MaizeStem,PNNGS,4
